Date,China,France,Germany,Italy,Portugal,Spain,UK,US,China_REL,France_REL,Germany_REL,Italy_REL,Portugal_REL,Spain_REL,UK_REL,US_REL,China_ult7,France_ult7,Germany_ult7,Italy_ult7,Portugal_ult7,Spain_ult7,UK_ult7,US_ult7,China_REL_ult7,France_REL_ult7,Germany_REL_ult7,Italy_REL_ult7,Portugal_REL_ult7,Spain_REL_ult7,UK_REL_ult7,US_REL_ult7
2020-02-09,39829,11,14,3,0,2,14,12,2.86,0.02,0.02,0.0,0.0,0.0,0.02,0.0,23199.0,5.0,4.0,1.0,0.0,1.0,12.0,4.0,1.67,0.01,0.01,0.0,0.0,0.0,0.02,0.0
2020-02-10,42354,11,14,3,0,2,14,12,3.04,0.02,0.02,0.0,0.0,0.0,0.02,0.0,22638.0,5.0,2.0,1.0,0.0,1.0,6.0,1.0,1.62,0.01,0.01,0.0,0.0,0.0,0.01,0.0
2020-02-11,44386,11,16,3,0,2,15,13,3.19,0.02,0.02,0.0,0.0,0.0,0.02,0.0,20679.0,5.0,4.0,1.0,0.0,1.0,7.0,2.0,1.49,0.01,0.01,0.0,0.0,0.0,0.01,0.0
2020-02-12,44759,11,16,3,0,2,16,13,3.21,0.02,0.02,0.0,0.0,0.0,0.02,0.0,17319.0,5.0,4.0,1.0,0.0,1.0,7.0,2.0,1.24,0.01,0.01,0.0,0.0,0.0,0.01,0.0
2020-02-13,59895,11,16,3,0,2,17,14,4.3,0.02,0.02,0.0,0.0,0.0,0.03,0.0,29308.0,5.0,4.0,1.0,0.0,1.0,8.0,2.0,2.0999999999999996,0.01,0.01,0.0,0.0,0.0,0.019999999999999997,0.0
2020-02-14,66358,11,16,3,0,2,18,14,4.76,0.02,0.02,0.0,0.0,0.0,0.03,0.0,32248.0,5.0,3.0,0.0,0.0,1.0,9.0,2.0,2.3099999999999996,0.01,0.0,0.0,0.0,0.0,0.019999999999999997,0.0
2020-02-15,68413,12,16,3,0,2,18,14,4.91,0.02,0.02,0.0,0.0,0.0,0.03,0.0,31599.0,1.0,3.0,0.0,0.0,1.0,5.0,2.0,2.27,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0
2020-02-16,70513,12,16,3,0,2,18,14,5.06,0.02,0.02,0.0,0.0,0.0,0.03,0.0,30684.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,2.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0
2020-02-17,72434,12,16,3,0,2,19,14,5.2,0.02,0.02,0.0,0.0,0.0,0.03,0.0,30080.0,1.0,2.0,0.0,0.0,0.0,5.0,2.0,2.16,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0
2020-02-18,74211,12,16,3,0,2,19,14,5.33,0.02,0.02,0.0,0.0,0.0,0.03,0.0,29825.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.14,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0
2020-02-19,74619,12,16,3,0,2,20,14,5.36,0.02,0.02,0.0,0.0,0.0,0.03,0.0,29860.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.1500000000000004,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0
2020-02-20,75077,12,16,3,0,2,22,14,5.39,0.02,0.02,0.0,0.0,0.0,0.03,0.0,15182.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,75550,12,16,20,0,2,23,16,5.42,0.02,0.02,0.03,0.0,0.0,0.03,0.0,9192.0,1.0,0.0,17.0,0.0,0.0,5.0,2.0,0.6600000000000001,0.0,0.0,0.03,0.0,0.0,0.0,0.0
2020-02-22,77001,12,16,62,0,2,23,16,5.53,0.02,0.02,0.1,0.0,0.0,0.03,0.0,8588.0,0.0,0.0,59.0,0.0,0.0,5.0,2.0,0.6200000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2020-02-23,77022,12,16,155,0,2,28,16,5.53,0.02,0.02,0.26,0.0,0.0,0.04,0.0,6509.0,0.0,0.0,152.0,0.0,0.0,10.0,2.0,0.47000000000000064,0.0,0.0,0.26,0.0,0.0,0.010000000000000002,0.0
2020-02-24,77241,12,16,229,0,2,30,16,5.55,0.02,0.02,0.38,0.0,0.0,0.05,0.0,4807.0,0.0,0.0,226.0,0.0,0.0,11.0,2.0,0.34999999999999964,0.0,0.0,0.38,0.0,0.0,0.020000000000000004,0.0
2020-02-25,77754,14,17,322,0,6,34,16,5.58,0.02,0.02,0.53,0.0,0.01,0.05,0.0,3543.0,2.0,1.0,319.0,0.0,4.0,15.0,2.0,0.25,0.0,0.0,0.53,0.0,0.01,0.020000000000000004,0.0
2020-02-26,78166,18,27,453,0,13,37,16,5.61,0.03,0.03,0.75,0.0,0.03,0.06,0.0,3547.0,6.0,11.0,450.0,0.0,11.0,17.0,2.0,0.25,0.009999999999999998,0.009999999999999998,0.75,0.0,0.03,0.03,0.0
2020-02-27,78600,38,46,655,0,15,44,17,5.64,0.06,0.06,1.08,0.0,0.03,0.07,0.01,3523.0,26.0,30.0,652.0,0.0,13.0,22.0,3.0,0.25,0.039999999999999994,0.039999999999999994,1.08,0.0,0.03,0.04000000000000001,0.01
2020-02-28,78928,57,48,888,0,32,56,17,5.67,0.09,0.06,1.47,0.0,0.07,0.08,0.01,3378.0,45.0,32.0,868.0,0.0,30.0,33.0,1.0,0.25,0.06999999999999999,0.039999999999999994,1.44,0.0,0.07,0.05,0.01
2020-02-29,79356,100,79,1128,0,45,61,25,5.7,0.15,0.1,1.87,0.0,0.1,0.09,0.01,2355.0,88.0,63.0,1066.0,0.0,43.0,38.0,9.0,0.16999999999999993,0.13,0.08,1.77,0.0,0.1,0.06,0.01
2020-03-01,79932,130,130,1694,0,84,94,32,5.74,0.19,0.16,2.8,0.0,0.18,0.14,0.01,2910.0,118.0,114.0,1539.0,0.0,82.0,66.0,16.0,0.20999999999999996,0.17,0.14,2.54,0.0,0.18,0.1,0.01
2020-03-02,80136,191,159,2036,2,120,134,55,5.75,0.29,0.19,3.37,0.02,0.26,0.2,0.02,2895.0,179.0,143.0,1807.0,2.0,118.0,104.0,39.0,0.20000000000000018,0.26999999999999996,0.17,2.99,0.02,0.26,0.15000000000000002,0.02
2020-03-03,80261,212,196,2502,2,165,189,74,5.76,0.32,0.24,4.14,0.02,0.35,0.28,0.02,2507.0,198.0,179.0,2180.0,2.0,159.0,155.0,58.0,0.17999999999999972,0.3,0.22,3.6099999999999994,0.02,0.33999999999999997,0.23000000000000004,0.02
2020-03-04,80386,285,262,3089,5,222,245,107,5.77,0.43,0.32,5.11,0.05,0.47,0.37,0.03,2220.0,267.0,235.0,2636.0,5.0,209.0,208.0,91.0,0.15999999999999925,0.4,0.29000000000000004,4.36,0.05,0.43999999999999995,0.31,0.03
2020-03-05,80537,423,482,3858,8,259,294,184,5.78,0.63,0.58,6.39,0.08,0.55,0.44,0.06,1937.0,385.0,436.0,3203.0,8.0,244.0,250.0,167.0,0.14000000000000057,0.5700000000000001,0.52,5.31,0.08,0.52,0.37,0.049999999999999996
2020-03-06,80690,613,670,4636,13,400,373,237,5.79,0.92,0.81,7.67,0.13,0.85,0.56,0.07,1762.0,556.0,622.0,3748.0,13.0,368.0,317.0,220.0,0.1200000000000001,0.8300000000000001,0.75,6.2,0.13,0.78,0.48000000000000004,0.060000000000000005
2020-03-07,80770,938,799,5883,20,500,428,403,5.8,1.4,0.96,9.74,0.19,1.07,0.64,0.12,1414.0,838.0,720.0,4755.0,20.0,455.0,367.0,378.0,0.09999999999999964,1.25,0.86,7.87,0.19,0.9700000000000001,0.55,0.11
2020-03-08,80823,1115,1040,7375,30,673,482,519,5.8,1.66,1.25,12.21,0.29,1.44,0.73,0.16,891.0,985.0,910.0,5681.0,30.0,589.0,388.0,487.0,0.05999999999999961,1.47,1.09,9.41,0.29,1.26,0.59,0.15
2020-03-09,80860,1401,1176,9172,30,1073,629,594,5.81,2.09,1.42,15.18,0.29,2.29,0.95,0.18,724.0,1210.0,1017.0,7136.0,28.0,953.0,495.0,539.0,0.05999999999999961,1.7999999999999998,1.23,11.809999999999999,0.26999999999999996,2.0300000000000002,0.75,0.16
2020-03-10,80887,1773,1457,10149,41,1695,887,782,5.81,2.65,1.76,16.8,0.4,3.62,1.33,0.24,626.0,1561.0,1261.0,7647.0,39.0,1530.0,698.0,708.0,0.04999999999999982,2.33,1.52,12.66,0.38,3.27,1.05,0.22
2020-03-11,80921,2281,1908,12462,59,2277,1298,1147,5.81,3.41,2.3,20.63,0.57,4.87,1.95,0.35,535.0,1996.0,1646.0,9373.0,54.0,2055.0,1053.0,1040.0,0.040000000000000036,2.98,1.9799999999999998,15.52,0.5199999999999999,4.4,1.58,0.31999999999999995
2020-03-12,80932,2281,2078,15113,59,2277,1787,1586,5.81,3.41,2.51,25.01,0.57,4.87,2.69,0.49,395.0,1858.0,1596.0,11255.0,51.0,2018.0,1493.0,1402.0,0.02999999999999936,2.7800000000000002,1.9299999999999997,18.62,0.48999999999999994,4.32,2.25,0.43
2020-03-13,80945,3661,3675,17660,112,5232,2266,2219,5.81,5.47,4.43,29.23,1.09,11.18,3.41,0.68,255.0,3048.0,3005.0,13024.0,99.0,4832.0,1893.0,1982.0,0.019999999999999574,4.55,3.6199999999999997,21.560000000000002,0.9600000000000001,10.33,2.85,0.6100000000000001
2020-03-14,80977,4469,4585,21157,169,6391,2630,2978,5.81,6.67,5.53,35.02,1.64,13.66,3.96,0.91,207.0,3531.0,3786.0,15274.0,149.0,5891.0,2202.0,2575.0,0.009999999999999787,5.27,4.57,25.28,1.45,12.59,3.32,0.79
2020-03-15,81003,4499,5795,24747,245,7798,3072,3212,5.82,6.72,6.99,40.96,2.38,16.66,4.62,0.98,180.0,3384.0,4755.0,17372.0,215.0,7125.0,2590.0,2693.0,0.020000000000000462,5.06,5.74,28.75,2.09,15.22,3.89,0.82
2020-03-16,81033,6633,7272,27980,331,9942,3684,4679,5.82,9.9,8.77,46.31,3.22,21.25,5.54,1.43,173.0,5232.0,6096.0,18808.0,301.0,8869.0,3055.0,4085.0,0.010000000000000675,7.8100000000000005,7.35,31.130000000000003,2.93,18.96,4.59,1.25
2020-03-17,81058,7652,9257,31506,448,11748,4452,6512,5.82,11.42,11.17,52.14,4.36,25.1,6.7,1.99,171.0,5879.0,7800.0,21357.0,407.0,10053.0,3565.0,5730.0,0.010000000000000675,8.77,9.41,35.34,3.9600000000000004,21.48,5.37,1.75
2020-03-18,81102,9043,12327,35713,448,13910,5451,9169,5.82,13.5,14.87,59.11,4.36,29.72,8.2,2.81,181.0,6762.0,10419.0,23251.0,389.0,11633.0,4153.0,8022.0,0.010000000000000675,10.09,12.57,38.480000000000004,3.7900000000000005,24.849999999999998,6.249999999999999,2.46
2020-03-19,81156,10871,15320,41035,785,17963,6506,13663,5.83,16.23,18.48,67.91,7.63,38.39,9.79,4.18,224.0,8590.0,13242.0,25922.0,726.0,15686.0,4719.0,12077.0,0.020000000000000462,12.82,15.97,42.89999999999999,7.06,33.52,7.1,3.6899999999999995
2020-03-20,81250,12612,19848,47021,1020,20410,7760,20030,5.83,18.83,23.94,77.82,9.92,43.61,11.68,6.13,305.0,8951.0,16173.0,29361.0,908.0,15178.0,5494.0,17811.0,0.020000000000000462,13.36,19.51,48.58999999999999,8.83,32.43,8.27,5.45
2020-03-21,81305,14282,22213,53578,1280,25374,8957,26025,5.84,21.32,26.79,88.67,12.45,54.22,13.48,7.97,328.0,9813.0,17628.0,32421.0,1111.0,18983.0,6327.0,23047.0,0.03000000000000025,14.65,21.259999999999998,53.65,10.809999999999999,40.56,9.52,7.06
2020-03-22,81435,16533,24873,59138,1600,28768,10333,34898,5.85,24.68,30.0,97.88,15.56,61.47,15.55,10.68,432.0,12034.0,19078.0,34391.0,1355.0,20970.0,7261.0,31686.0,0.02999999999999936,17.96,23.009999999999998,56.919999999999995,13.18,44.81,10.93,9.7
2020-03-23,81498,19856,29056,63927,2060,35136,12668,46136,5.85,29.65,35.05,105.8,20.03,75.08,19.06,14.12,465.0,13223.0,21784.0,35947.0,1729.0,25194.0,8984.0,41457.0,0.02999999999999936,19.75,26.279999999999998,59.489999999999995,16.810000000000002,53.83,13.52,12.69
2020-03-24,81591,22054,32986,69176,2362,39885,15039,56755,5.86,32.93,39.79,114.49,22.97,85.23,22.63,17.37,533.0,14402.0,23729.0,37670.0,1914.0,28137.0,10587.0,50243.0,0.040000000000000036,21.509999999999998,28.619999999999997,62.349999999999994,18.61,60.13,15.93,15.38
2020-03-25,81661,24967,37323,74386,2995,49515,17732,68837,5.86,37.28,45.02,123.11,29.12,105.81,26.68,21.07,559.0,15924.0,24996.0,38673.0,2547.0,35605.0,12281.0,59668.0,0.040000000000000036,23.78,30.150000000000006,64.0,24.76,76.09,18.48,18.26
2020-03-26,81782,28856,43938,80589,3544,57786,20816,86693,5.87,43.08,53.0,133.38,34.46,123.48,31.32,26.54,626.0,17985.0,28618.0,39554.0,2759.0,39823.0,14310.0,73030.0,0.040000000000000036,26.849999999999998,34.519999999999996,65.47,26.830000000000002,85.09,21.53,22.36
2020-03-27,81897,32609,50871,86498,4268,65719,24017,105383,5.88,48.69,61.36,143.16,41.5,140.44,36.14,32.26,647.0,19997.0,31023.0,39477.0,3248.0,45309.0,16257.0,85353.0,0.04999999999999982,29.86,37.42,65.34,31.58,96.83,24.46,26.13
2020-03-28,81999,37162,57695,92472,5170,73235,26839,125013,5.89,55.48,69.59,153.04,50.27,156.5,40.38,38.27,694.0,22880.0,35482.0,38894.0,3890.0,47861.0,17882.0,98988.0,0.04999999999999982,34.16,42.800000000000004,64.36999999999999,37.82000000000001,102.28,26.900000000000002,30.300000000000004
2020-03-29,82122,39761,62095,97689,5962,80110,29696,143912,5.9,59.37,74.9,161.68,57.97,171.19,44.68,44.05,687.0,23228.0,37222.0,38551.0,4362.0,51342.0,19363.0,109014.0,0.05000000000000071,34.69,44.900000000000006,63.80000000000001,42.41,109.72,29.13,33.37
2020-03-30,82198,44029,66885,101739,6408,87956,33969,165987,5.9,65.74,80.68,168.38,62.31,187.95,51.11,50.81,700.0,24173.0,37829.0,37812.0,4348.0,52820.0,21301.0,119851.0,0.05000000000000071,36.089999999999996,45.63000000000001,62.58,42.28,112.86999999999999,32.05,36.690000000000005
2020-03-31,82279,51579,71808,105792,7443,95923,38484,192301,5.91,77.01,86.61,175.09,72.38,204.98,57.91,58.86,688.0,29525.0,38822.0,36616.0,5081.0,56038.0,23445.0,135546.0,0.04999999999999982,44.080000000000005,46.82,60.60000000000001,49.41,119.74999999999999,35.28,41.489999999999995
2020-04-01,82361,56362,77872,110574,8251,104118,43398,224587,5.91,84.15,93.93,183.0,80.23,222.49,65.3,68.75,700.0,31395.0,40549.0,36188.0,5256.0,54603.0,25666.0,155750.0,0.04999999999999982,46.870000000000005,48.910000000000004,59.89,51.11,116.68,38.62,47.68
2020-04-02,82432,58404,84794,115242,9034,112065,48263,256809,5.92,87.2,102.28,190.73,87.85,239.47,72.62,78.61,650.0,29548.0,40856.0,34653.0,5490.0,54279.0,27447.0,170116.0,0.04999999999999982,44.120000000000005,49.28,57.349999999999994,53.38999999999999,115.99,41.300000000000004,52.07
2020-04-03,82511,63588,91159,119827,9886,119199,53178,289116,5.92,94.94,109.95,198.32,96.13,254.72,80.01,88.5,614.0,30979.0,40288.0,33329.0,5618.0,53480.0,29161.0,183733.0,0.040000000000000036,46.25,48.59,55.16,54.629999999999995,114.28,43.870000000000005,56.24
2020-04-04,82543,46483,96092,124632,10524,126168,57198,321502,5.93,69.4,115.91,206.27,102.34,269.61,86.06,98.41,544.0,9321.0,38397.0,32160.0,5354.0,52933.0,30359.0,196489.0,0.040000000000000036,13.920000000000009,46.31999999999999,53.23000000000002,52.07,113.11000000000001,45.68,60.13999999999999
2020-04-05,82602,47299,100123,128948,11278,131646,60792,351397,5.93,70.62,120.77,213.41,109.67,281.32,91.47,107.56,480.0,7538.0,38028.0,31259.0,5316.0,51536.0,31096.0,207485.0,0.02999999999999936,11.250000000000007,45.86999999999999,51.72999999999999,51.7,110.13,46.79,63.510000000000005
2020-04-06,82665,49934,103374,132547,11730,136675,66067,382787,5.94,74.55,124.69,219.37,114.06,292.06,99.41,117.17,467.0,5905.0,36489.0,30808.0,5322.0,48719.0,32098.0,216800.0,0.040000000000000036,8.810000000000002,44.00999999999999,50.99000000000001,51.75,104.11000000000001,48.3,66.36
2020-04-07,82718,46400,107663,135586,12442,141942,71517,413566,5.94,69.28,129.86,224.4,120.99,303.32,107.61,126.59,439.0,-5179.0,35855.0,29794.0,4999.0,46019.0,33033.0,221265.0,0.03000000000000025,-7.730000000000004,43.250000000000014,49.31,48.61,98.34,49.7,67.73
2020-04-08,82809,50242,113296,139422,13141,148220,76646,444801,5.95,75.01,136.66,230.75,127.78,316.73,115.33,136.15,448.0,-6120.0,35424.0,28848.0,4890.0,44102.0,33248.0,220214.0,0.040000000000000036,-9.14,42.72999999999999,47.75,47.55,94.24000000000001,50.03,67.4
2020-04-09,82883,54003,118181,143626,13956,153222,81498,480743,5.95,80.63,142.55,237.71,135.71,327.42,122.63,147.16,451.0,-4401.0,33387.0,28384.0,4922.0,41157.0,33235.0,223934.0,0.03000000000000025,-6.570000000000007,40.27000000000001,46.98000000000002,47.860000000000014,87.95000000000002,50.00999999999999,68.55
2020-04-10,82941,55538,122171,147577,15472,158273,85813,515146,5.96,82.92,147.36,244.24,150.45,338.22,129.12,157.69,430.0,-8050.0,31012.0,27750.0,5586.0,39074.0,32635.0,226030.0,0.040000000000000036,-12.019999999999996,37.41000000000001,45.920000000000016,54.31999999999999,83.50000000000003,49.11,69.19
2020-04-11,83014,56972,124908,152271,15987,163027,89390,544229,5.96,85.06,150.66,252.01,155.46,348.37,134.5,166.59,471.0,10489.0,28816.0,27639.0,5463.0,36859.0,32192.0,222727.0,0.03000000000000025,15.659999999999997,34.75,45.73999999999998,53.120000000000005,78.75999999999999,48.44,68.18
2020-04-12,83134,107712,127854,156363,16585,166831,92885,571485,5.97,160.82,154.22,258.79,161.27,356.5,139.76,174.93,532.0,60413.0,27731.0,27415.0,5307.0,35185.0,32093.0,220088.0,0.040000000000000036,90.19999999999999,33.45,45.380000000000024,51.60000000000001,75.18,48.28999999999999,67.37
2020-04-13,83213,110836,130072,159516,16934,170099,97068,598424,5.97,165.48,156.89,264.0,164.67,363.49,146.05,183.18,548.0,60902.0,26698.0,26969.0,5204.0,33424.0,31001.0,215637.0,0.02999999999999936,90.92999999999999,32.19999999999999,44.629999999999995,50.609999999999985,71.43,46.640000000000015,66.01
2020-04-14,83306,128272,131359,162488,17448,172541,101393,627242,5.98,191.52,158.44,268.92,169.66,368.7,152.56,192.0,588.0,81872.0,23696.0,26902.0,5006.0,30599.0,29876.0,213676.0,0.040000000000000036,122.24000000000001,28.579999999999984,44.52000000000001,48.67,65.38,44.95,65.41
2020-04-15,83356,131476,134753,165155,18091,177644,106458,652650,5.99,196.3,162.54,273.34,175.92,379.61,160.18,199.78,547.0,81234.0,21457.0,25733.0,4950.0,29424.0,29812.0,207849.0,0.040000000000000036,121.29,25.879999999999995,42.589999999999975,48.139999999999986,62.879999999999995,44.85000000000001,63.629999999999995
2020-04-16,83403,144035,137698,168941,18841,184948,111756,682652,5.99,215.05,166.09,279.6,183.21,395.22,168.15,208.96,520.0,90032.0,19517.0,25315.0,4885.0,31726.0,30258.0,201909.0,0.040000000000000036,134.42000000000002,23.539999999999992,41.890000000000015,47.5,67.80000000000001,45.52000000000001,61.80000000000001
2020-04-17,83760,145896,141397,172434,19022,190839,116721,715718,6.01,217.83,170.55,285.38,184.97,407.81,175.63,219.08,819.0,90358.0,19226.0,24857.0,3550.0,32566.0,30908.0,200572.0,0.04999999999999982,134.91000000000003,23.189999999999998,41.139999999999986,34.52000000000001,69.58999999999997,46.50999999999999,61.390000000000015
2020-04-18,83787,149683,143342,175925,19685,191726,121437,743625,6.02,223.48,172.9,291.16,191.42,409.7,182.72,227.63,773.0,92711.0,18434.0,23654.0,3698.0,28699.0,32047.0,199396.0,0.05999999999999961,138.42,22.24000000000001,39.150000000000034,35.95999999999998,61.329999999999984,48.22,61.03999999999999
2020-04-19,83805,150752,145184,178972,20206,198674,125289,769687,6.02,225.08,175.12,296.2,196.48,424.55,188.52,235.6,671.0,43040.0,17330.0,22609.0,3621.0,31843.0,32404.0,198202.0,0.04999999999999982,64.26000000000002,20.900000000000006,37.40999999999997,35.20999999999998,68.05000000000001,48.76000000000002,60.66999999999999
2020-04-20,83817,153197,147065,181228,20863,200210,130147,799507,6.02,228.73,177.39,299.94,202.87,427.83,195.83,244.73,604.0,42361.0,16993.0,21712.0,3929.0,30111.0,33079.0,201083.0,0.04999999999999982,63.25,20.5,35.94,38.20000000000002,64.33999999999997,49.78,61.54999999999998
2020-04-21,83853,155821,148291,183957,21379,204178,134907,825433,6.02,232.65,178.87,304.45,207.89,436.31,202.99,252.67,547.0,27549.0,16932.0,21469.0,3931.0,31637.0,33514.0,198191.0,0.03999999999999915,41.129999999999995,20.430000000000007,35.52999999999997,38.22999999999999,67.61000000000001,50.43000000000001,60.66999999999999
2020-04-22,83868,157603,150648,187327,21982,208389,140397,854344,6.02,235.31,181.71,310.03,213.75,445.31,211.25,261.52,512.0,26127.0,15895.0,22172.0,3891.0,30745.0,33939.0,201694.0,0.02999999999999936,39.00999999999999,19.170000000000016,36.69,37.83000000000001,65.69999999999999,51.06999999999999,61.73999999999998
2020-04-23,83884,155881,153129,189973,22353,213024,145540,887956,6.02,232.74,184.7,314.41,217.36,455.21,218.99,271.81,481.0,11846.0,15431.0,21032.0,3512.0,28076.0,33784.0,205304.0,0.02999999999999936,17.689999999999998,18.609999999999985,34.81,34.150000000000006,59.98999999999995,50.84,62.849999999999994
2020-04-24,83899,158653,154999,192994,22797,202990,150513,920283,6.02,236.88,186.96,319.41,221.68,433.77,226.47,281.7,139.0,12757.0,13602.0,20560.0,3775.0,12151.0,33792.0,204565.0,0.009999999999999787,19.049999999999983,16.409999999999997,34.03000000000003,36.71000000000001,25.95999999999998,50.84,62.619999999999976
2020-04-25,83909,160295,156513,195351,23392,205905,154261,950663,6.02,239.33,188.78,323.31,227.46,440.0,232.11,291.0,122.0,10612.0,13171.0,19426.0,3707.0,14179.0,32824.0,207038.0,0.0,15.850000000000023,15.879999999999995,32.14999999999998,36.04000000000002,30.30000000000001,49.390000000000015,63.370000000000005
2020-04-26,83912,160907,157770,197675,23864,207634,157729,977151,6.03,240.24,190.3,327.16,232.05,443.7,237.33,299.11,107.0,10155.0,12586.0,18703.0,3658.0,8960.0,32440.0,207464.0,0.010000000000000675,15.159999999999997,15.180000000000007,30.960000000000036,35.57000000000002,19.149999999999977,48.81,63.51000000000002
2020-04-27,83918,164592,158758,199414,24027,209465,162431,1000866,6.03,245.74,191.49,330.04,233.64,447.61,244.4,306.37,101.0,11395.0,11693.0,18186.0,3164.0,9255.0,32284.0,201359.0,0.010000000000000675,17.01000000000002,14.100000000000023,30.100000000000023,30.769999999999982,19.78000000000003,48.56999999999999,61.640000000000015
2020-04-28,83940,167650,159912,201505,24322,210773,167152,1025441,6.03,250.31,192.88,333.5,236.51,450.4,251.51,313.89,87.0,11829.0,11621.0,17548.0,2943.0,6595.0,32245.0,200008.0,0.010000000000000675,17.659999999999997,14.009999999999991,29.05000000000001,28.620000000000005,14.089999999999975,48.51999999999998,61.22
